# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.moduleManagerBridge.load.module.ms,1698132622815000000,1698132682810000000,0
jps.artifact.entities.serializer.load.entities.ms,1698132622815000000,1698132682810000000,0
jps.load.initial.state.ms,1698132622815000000,1698132682810000000,15
workspaceModel.sync.entities.ms,1698132622815000000,1698132682810000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1698132622815000000,1698132682810000000,75
workspaceModel.mutableEntityStorage.has.same.entities.ms,1698132622815000000,1698132682810000000,0
jps.global.initialize.library.bridges.ms,1698132622815000000,1698132682810000000,0
jps.save.changed.project.entities.ms,1698132622815000000,1698132682810000000,0
jps.save.global.entities.ms,1698132622815000000,1698132682810000000,0
workspaceModel.orphan.listener.update.ms,1698132622815000000,1698132682810000000,20
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1698132622815000000,1698132682810000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1698132622815000000,1698132682810000000,0
jps.global.initialize.library.bridges.after.loading.ms,1698132622815000000,1698132682810000000,0
jps.facet.change.listener.init.bridge.ms,1698132622815000000,1698132682810000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1698132622815000000,1698132682810000000,0
jps.apply.loaded.storage.ms,1698132622815000000,1698132682810000000,3956
workspaceModel.mutableEntityStorage.referrers.ms,1698132622815000000,1698132682810000000,0
jps.reload.project.entities.ms,1698132622815000000,1698132682810000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1698132622815000000,1698132682810000000,0
jps.artifact.entities.serializer.save.entities.ms,1698132622815000000,1698132682810000000,0
jps.global.get.library.by.name.ms,1698132622815000000,1698132682810000000,0
jps.project.serializers.load.ms,1698132622815000000,1698132682810000000,240
jps.global.handle.changed.events.ms,1698132622815000000,1698132682810000000,0
jps.module.iml.entities.serializer.save.entities.ms,1698132622815000000,1698132682810000000,0
workspaceModel.moduleBridge.update.option.ms,1698132622815000000,1698132682810000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1698132622815000000,1698132682810000000,14
jps.storage.jps.conf.reader.load.component.ms,1698132622815000000,1698132682810000000,81
jps.library.entities.serializer.load.entities.ms,1698132622815000000,1698132682810000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1698132622815000000,1698132682810000000,4313
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1698132622815000000,1698132682810000000,2
workspaceModel.moduleManagerBridge.build.module.graph.ms,1698132622815000000,1698132682810000000,45
jps.load.project.to.empty.storage.ms,1698132622815000000,1698132682810000000,300
workspaceModel.global.apply.state.to.project.builder.ms,1698132622815000000,1698132682810000000,42
workspaceModel.moduleBridgeLoader.loading.modules.ms,1698132622815000000,1698132682810000000,1160
workspaceModel.mutableEntityStorage.entities.by.source.ms,1698132622815000000,1698132682810000000,3
workspaceModel.mutableEntityStorage.add.entity.ms,1698132622815000000,1698132682810000000,103
workspaceModel.moduleBridge.facet.initialization.ms,1698132622815000000,1698132682810000000,1
workspaceModel.save.cache.to.file.ms,1698132622815000000,1698132682810000000,393
workspaceModel.mutableEntityStorage.entities.ms,1698132622815000000,1698132682810000000,20
jps.module.iml.entities.serializer.load.entities.ms,1698132622815000000,1698132682810000000,116
jps.global.get.library.ms,1698132622815000000,1698132682810000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1698132622815000000,1698132682810000000,15
jps.project.serializers.save.ms,1698132622815000000,1698132682810000000,0
jps.app.storage.content.reader.load.component.ms,1698132622815000000,1698132682810000000,1
workspaceModel.global.updates.ms,1698132622815000000,1698132682810000000,0
VFSFlusher.totalFlushesRetried,1698132622815000000,1698132682810000000,0
IndexesFlusher.totalFlushingTimeUs,1698132622815000000,1698132682810000000,3879889
IndexesFlusher.totalFlushes,1698132622815000000,1698132682810000000,1000
IndexesFlusher.totalFlushesRetried,1698132622815000000,1698132682810000000,909
IndexesFlusher.totalContentionQuotaSpent,1698132622815000000,1698132682810000000,3020
VFSFlusher.totalContentionQuotaSpent,1698132622815000000,1698132682810000000,0
VFSFlusher.totalFlushingTimeUs,1698132622815000000,1698132682810000000,1918404
VFSFlusher.totalFlushes,1698132622815000000,1698132682810000000,56
JVM.GC.collectionTimesMs,1698132622815000000,1698132682810000000,2207
JVM.maxHeapBytes,1698132622815000000,1698132682810000000,2147483648
JVM.totalCpuTimeMs,1698132622815000000,1698132682810000000,151576
JVM.usedHeapBytes,1698132622815000000,1698132682810000000,1111689392
JVM.maxNativeBytes,1698132622815000000,1698132682810000000,-1
JVM.usedNativeBytes,1698132622815000000,1698132682810000000,356526136
JVM.GC.collections,1698132622815000000,1698132682810000000,42
OS.loadAverage,1698132622815000000,1698132682810000000,5.1474609375
JVM.threadCount,1698132622815000000,1698132682810000000,70
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1698132622815000000,1698132682810000000,84010
FilePageCache.totalPageLoadsUs,1698132622815000000,1698132682810000000,24997
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1698132622815000000,1698132682810000000,541245440
DirectByteBufferAllocator.disposed,1698132622815000000,1698132682810000000,0
DirectByteBufferAllocator.reclaimed,1698132622815000000,1698132682810000000,14
FilePageCache.pageFastCacheHits,1698132622815000000,1698132682810000000,91326685
StorageLockContext.competingThreads.max,1698132622815000000,1698132682810000000,1
FilePageCache.pageLoadsAboveSizeThreshold,1698132622815000000,1698132682810000000,14
StreamlinedBlobStorage.recordsAllocated,1698132622815000000,1698132682810000000,0
FilePageCache.maxCacheSizeInBytes,1698132622815000000,1698132682810000000,532701184
FilePageCache.totalPageDisposalsUs,1698132622815000000,1698132682810000000,55
FilePageCache.pageHits,1698132622815000000,1698132682810000000,26698891
FilePageCache.pageLoads,1698132622815000000,1698132682810000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1698132622815000000,1698132682810000000,1048576
DirectByteBufferAllocator.hits,1698132622815000000,1698132682810000000,14
FilePageCache.maxRegisteredFiles,1698132622815000000,1698132682810000000,288
StorageLockContext.competingThreads.avg,1698132622815000000,1698132682810000000,0.00847457627118644
FilePageCache.disposedBuffers,1698132622815000000,1698132682810000000,14
FilePageCache.capacityInBytes,1698132622815000000,1698132682810000000,524288000
StreamlinedBlobStorage.recordsDeleted,1698132622815000000,1698132682810000000,8
DirectByteBufferAllocator.misses,1698132622815000000,1698132682810000000,0
FilePageCache.uncachedFileAccess,1698132622815000000,1698132682810000000,17
StorageLockContext.competingThreads.90P,1698132622815000000,1698132682810000000,0
StreamlinedBlobStorage.recordsRelocated,1698132622815000000,1698132682810000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1698132622815000000,1698132682810000000,-560
NonBlockingReadAction.failedExecutionsCount,1698132622815000000,1698132682810000000,6
FlushQueue.queueSizeAvg,1698132622815000000,1698132682810000000,0.39285714285714285
AWTEventQueue.dispatchTimeAvgNs,1698132622815000000,1698132682810000000,2290770.412677667
AWTEventQueue.eventsDispatched,1698132622815000000,1698132682810000000,6121
AWTEventQueue.dispatchTimeMaxNs,1698132622815000000,1698132682810000000,400556031
FlushQueue.waitingTime90PNs,1698132622815000000,1698132682810000000,6062079
NonBlockingReadAction.finalizedExecutionTimeUs,1698132622815000000,1698132682810000000,52089964
AWTEventQueue.dispatchTime90PNs,1698132622815000000,1698132682810000000,3604479
FlushQueue.executionTimeAvgNs,1698132622815000000,1698132682810000000,881351.0149068322
FlushQueue.executionTime90PNs,1698132622815000000,1698132682810000000,1044479
NonBlockingReadAction.finalizedExecutionsCount,1698132622815000000,1698132682810000000,1122
FlushQueue.executionTimeMaxNs,1698132622815000000,1698132682810000000,398458879
NonBlockingReadAction.failedExecutionTimeUs,1698132622815000000,1698132682810000000,59733696
FlushQueue.waitingTimeAvgNs,1698132622815000000,1698132682810000000,6656003.549860205
AWTEventQueue.dispatchTimeTotalNS,1698132622815000000,1698132682810000000,14022417029
FlushQueue.queueSize90P,1698132622815000000,1698132682810000000,1
FlushQueue.waitingTimeMaxNs,1698132622815000000,1698132682810000000,553648127
FlushQueue.queueSizeMax,1698132622815000000,1698132682810000000,19
FlushQueue.tasksExecuted,1698132622815000000,1698132682810000000,3219
FileNameCache.totalMisses,1698132622815000000,1698132682810000000,25157
FileNameCache.queries,1698132622815000000,1698132682810000000,3502443
FileNameCache.fastMisses,1698132622815000000,1698132682810000000,612264
workspaceModel.update.unloaded.entities.ms,1698132682810000000,1698132742843000000,0
workspaceModel.updates.count,1698132682810000000,1698132742843000000,3
workspaceModel.replace.project.model.ms,1698132682810000000,1698132742843000000,0
workspaceModel.collect.changes.ms,1698132682810000000,1698132742843000000,0
workspaceModel.loading.from.cache.ms,1698132682810000000,1698132742843000000,196
workspaceModel.updates.precise.ms,1698132682810000000,1698132742843000000,103
workspaceModel.init.bridges.ms,1698132682810000000,1698132742843000000,2
workspaceModel.loading.total.ms,1698132682810000000,1698132742843000000,216
workspaceModel.initializing.ms,1698132682810000000,1698132742843000000,2
workspaceModel.check.recursive.update.ms,1698132682810000000,1698132742843000000,2
workspaceModel.pre.handlers.ms,1698132682810000000,1698132742843000000,2
workspaceModel.updates.ms,1698132682810000000,1698132742843000000,204
workspaceModel.to.snapshot.ms,1698132682810000000,1698132742843000000,4
jps.global.get.libraries.ms,1698132682810000000,1698132742843000000,2
jps.facet.change.listener.before.change.events.ms,1698132682810000000,1698132742843000000,0
workspaceModel.moduleBridge.before.changed.ms,1698132682810000000,1698132742843000000,0
workspaceModel.global.apply.state.to.project.ms,1698132682810000000,1698132742843000000,84
workspaceModel.moduleManagerBridge.get.modules.ms,1698132682810000000,1698132742843000000,4
jps.library.entities.serializer.save.entities.ms,1698132682810000000,1698132742843000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1698132682810000000,1698132742843000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1698132682810000000,1698132742843000000,0
workspaceModel.global.updates.count,1698132682810000000,1698132742843000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1698132682810000000,1698132742843000000,0
workspaceModel.load.cache.from.file.ms,1698132682810000000,1698132742843000000,182
workspaceModel.moduleManagerBridge.load.all.modules.ms,1698132682810000000,1698132742843000000,101
workspaceModel.mutableEntityStorage.replace.by.source.ms,1698132682810000000,1698132742843000000,74
workspaceModel.mutableEntityStorage.remove.entity.ms,1698132682810000000,1698132742843000000,0
jps.global.handle.before.change.events.ms,1698132682810000000,1698132742843000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1698132682810000000,1698132742843000000,5
jps.facet.change.listener.process.change.events.ms,1698132682810000000,1698132742843000000,1
workspaceModel.moduleManagerBridge.load.module.ms,1698132682810000000,1698132742843000000,0
jps.artifact.entities.serializer.load.entities.ms,1698132682810000000,1698132742843000000,0
jps.load.initial.state.ms,1698132682810000000,1698132742843000000,15
workspaceModel.sync.entities.ms,1698132682810000000,1698132742843000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1698132682810000000,1698132742843000000,75
workspaceModel.mutableEntityStorage.has.same.entities.ms,1698132682810000000,1698132742843000000,0
jps.global.initialize.library.bridges.ms,1698132682810000000,1698132742843000000,0
jps.save.changed.project.entities.ms,1698132682810000000,1698132742843000000,0
jps.save.global.entities.ms,1698132682810000000,1698132742843000000,0
workspaceModel.orphan.listener.update.ms,1698132682810000000,1698132742843000000,20
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1698132682810000000,1698132742843000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1698132682810000000,1698132742843000000,0
jps.global.initialize.library.bridges.after.loading.ms,1698132682810000000,1698132742843000000,0
jps.facet.change.listener.init.bridge.ms,1698132682810000000,1698132742843000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1698132682810000000,1698132742843000000,0
jps.apply.loaded.storage.ms,1698132682810000000,1698132742843000000,3956
workspaceModel.mutableEntityStorage.referrers.ms,1698132682810000000,1698132742843000000,0
jps.reload.project.entities.ms,1698132682810000000,1698132742843000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1698132682810000000,1698132742843000000,0
jps.artifact.entities.serializer.save.entities.ms,1698132682810000000,1698132742843000000,0
jps.global.get.library.by.name.ms,1698132682810000000,1698132742843000000,0
jps.project.serializers.load.ms,1698132682810000000,1698132742843000000,240
jps.global.handle.changed.events.ms,1698132682810000000,1698132742843000000,0
jps.module.iml.entities.serializer.save.entities.ms,1698132682810000000,1698132742843000000,0
workspaceModel.moduleBridge.update.option.ms,1698132682810000000,1698132742843000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1698132682810000000,1698132742843000000,14
jps.storage.jps.conf.reader.load.component.ms,1698132682810000000,1698132742843000000,81
jps.library.entities.serializer.load.entities.ms,1698132682810000000,1698132742843000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1698132682810000000,1698132742843000000,4313
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1698132682810000000,1698132742843000000,2
workspaceModel.moduleManagerBridge.build.module.graph.ms,1698132682810000000,1698132742843000000,45
jps.load.project.to.empty.storage.ms,1698132682810000000,1698132742843000000,300
workspaceModel.global.apply.state.to.project.builder.ms,1698132682810000000,1698132742843000000,42
workspaceModel.moduleBridgeLoader.loading.modules.ms,1698132682810000000,1698132742843000000,1160
workspaceModel.mutableEntityStorage.entities.by.source.ms,1698132682810000000,1698132742843000000,3
workspaceModel.mutableEntityStorage.add.entity.ms,1698132682810000000,1698132742843000000,103
workspaceModel.moduleBridge.facet.initialization.ms,1698132682810000000,1698132742843000000,1
workspaceModel.save.cache.to.file.ms,1698132682810000000,1698132742843000000,393
workspaceModel.mutableEntityStorage.entities.ms,1698132682810000000,1698132742843000000,20
jps.module.iml.entities.serializer.load.entities.ms,1698132682810000000,1698132742843000000,116
jps.global.get.library.ms,1698132682810000000,1698132742843000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1698132682810000000,1698132742843000000,15
jps.project.serializers.save.ms,1698132682810000000,1698132742843000000,0
jps.app.storage.content.reader.load.component.ms,1698132682810000000,1698132742843000000,1
workspaceModel.global.updates.ms,1698132682810000000,1698132742843000000,0
VFSFlusher.totalFlushesRetried,1698132682810000000,1698132742843000000,0
IndexesFlusher.totalFlushingTimeUs,1698132682810000000,1698132742843000000,3874871
IndexesFlusher.totalFlushes,1698132682810000000,1698132742843000000,919
IndexesFlusher.totalFlushesRetried,1698132682810000000,1698132742843000000,859
IndexesFlusher.totalContentionQuotaSpent,1698132682810000000,1698132742843000000,2692
VFSFlusher.totalContentionQuotaSpent,1698132682810000000,1698132742843000000,0
VFSFlusher.totalFlushingTimeUs,1698132682810000000,1698132742843000000,2263824
VFSFlusher.totalFlushes,1698132682810000000,1698132742843000000,51
JVM.GC.collectionTimesMs,1698132682810000000,1698132742843000000,1981
JVM.maxHeapBytes,1698132682810000000,1698132742843000000,2147483648
JVM.totalCpuTimeMs,1698132682810000000,1698132742843000000,148638
JVM.usedHeapBytes,1698132682810000000,1698132742843000000,1013222624
JVM.maxNativeBytes,1698132682810000000,1698132742843000000,-1
JVM.usedNativeBytes,1698132682810000000,1698132742843000000,358150944
JVM.GC.collections,1698132682810000000,1698132742843000000,44
OS.loadAverage,1698132682810000000,1698132742843000000,4.328125
JVM.threadCount,1698132682810000000,1698132742843000000,61
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1698132682810000000,1698132742843000000,263718
FilePageCache.totalPageLoadsUs,1698132682810000000,1698132742843000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1698132682810000000,1698132742843000000,541245440
DirectByteBufferAllocator.disposed,1698132682810000000,1698132742843000000,0
DirectByteBufferAllocator.reclaimed,1698132682810000000,1698132742843000000,0
FilePageCache.pageFastCacheHits,1698132682810000000,1698132742843000000,95853555
StorageLockContext.competingThreads.max,1698132682810000000,1698132742843000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1698132682810000000,1698132742843000000,0
StreamlinedBlobStorage.recordsAllocated,1698132682810000000,1698132742843000000,15586
FilePageCache.maxCacheSizeInBytes,1698132682810000000,1698132742843000000,532701184
FilePageCache.totalPageDisposalsUs,1698132682810000000,1698132742843000000,0
FilePageCache.pageHits,1698132682810000000,1698132742843000000,28296552
FilePageCache.pageLoads,1698132682810000000,1698132742843000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1698132682810000000,1698132742843000000,1048576
DirectByteBufferAllocator.hits,1698132682810000000,1698132742843000000,0
FilePageCache.maxRegisteredFiles,1698132682810000000,1698132742843000000,288
StorageLockContext.competingThreads.avg,1698132682810000000,1698132742843000000,0.0
FilePageCache.disposedBuffers,1698132682810000000,1698132742843000000,0
FilePageCache.capacityInBytes,1698132682810000000,1698132742843000000,524288000
StreamlinedBlobStorage.recordsDeleted,1698132682810000000,1698132742843000000,0
DirectByteBufferAllocator.misses,1698132682810000000,1698132742843000000,0
FilePageCache.uncachedFileAccess,1698132682810000000,1698132742843000000,7
StorageLockContext.competingThreads.90P,1698132682810000000,1698132742843000000,0
StreamlinedBlobStorage.recordsRelocated,1698132682810000000,1698132742843000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1698132682810000000,1698132742843000000,1091020
NonBlockingReadAction.failedExecutionsCount,1698132682810000000,1698132742843000000,0
FlushQueue.queueSizeAvg,1698132682810000000,1698132742843000000,0.23053221288515408
AWTEventQueue.dispatchTimeAvgNs,1698132682810000000,1698132742843000000,1630773.7793186614
AWTEventQueue.eventsDispatched,1698132682810000000,1698132742843000000,6634
AWTEventQueue.dispatchTimeMaxNs,1698132682810000000,1698132742843000000,278921215
FlushQueue.waitingTime90PNs,1698132682810000000,1698132742843000000,3129343
NonBlockingReadAction.finalizedExecutionTimeUs,1698132682810000000,1698132742843000000,50184136
AWTEventQueue.dispatchTime90PNs,1698132682810000000,1698132742843000000,2588671
FlushQueue.executionTimeAvgNs,1698132682810000000,1698132742843000000,524451.1887955182
FlushQueue.executionTime90PNs,1698132682810000000,1698132742843000000,729087
NonBlockingReadAction.finalizedExecutionsCount,1698132682810000000,1698132742843000000,1134
FlushQueue.executionTimeMaxNs,1698132682810000000,1698132742843000000,108003327
NonBlockingReadAction.failedExecutionTimeUs,1698132682810000000,1698132742843000000,0
FlushQueue.waitingTimeAvgNs,1698132682810000000,1698132742843000000,2420660.998879552
AWTEventQueue.dispatchTimeTotalNS,1698132682810000000,1698132742843000000,10818272262
FlushQueue.queueSize90P,1698132682810000000,1698132742843000000,1
FlushQueue.waitingTimeMaxNs,1698132682810000000,1698132742843000000,265289727
FlushQueue.queueSizeMax,1698132682810000000,1698132742843000000,6
FlushQueue.tasksExecuted,1698132682810000000,1698132742843000000,3570
FileNameCache.totalMisses,1698132682810000000,1698132742843000000,97
FileNameCache.queries,1698132682810000000,1698132742843000000,1037207
FileNameCache.fastMisses,1698132682810000000,1698132742843000000,26748
workspaceModel.update.unloaded.entities.ms,1698132742843000000,1698132802808000000,0
workspaceModel.updates.count,1698132742843000000,1698132802808000000,3
workspaceModel.replace.project.model.ms,1698132742843000000,1698132802808000000,0
workspaceModel.collect.changes.ms,1698132742843000000,1698132802808000000,0
workspaceModel.loading.from.cache.ms,1698132742843000000,1698132802808000000,196
workspaceModel.updates.precise.ms,1698132742843000000,1698132802808000000,103
workspaceModel.init.bridges.ms,1698132742843000000,1698132802808000000,2
workspaceModel.loading.total.ms,1698132742843000000,1698132802808000000,216
workspaceModel.initializing.ms,1698132742843000000,1698132802808000000,2
workspaceModel.check.recursive.update.ms,1698132742843000000,1698132802808000000,2
workspaceModel.pre.handlers.ms,1698132742843000000,1698132802808000000,2
workspaceModel.updates.ms,1698132742843000000,1698132802808000000,204
workspaceModel.to.snapshot.ms,1698132742843000000,1698132802808000000,4
jps.global.get.libraries.ms,1698132742843000000,1698132802808000000,2
jps.facet.change.listener.before.change.events.ms,1698132742843000000,1698132802808000000,0
workspaceModel.moduleBridge.before.changed.ms,1698132742843000000,1698132802808000000,0
workspaceModel.global.apply.state.to.project.ms,1698132742843000000,1698132802808000000,84
workspaceModel.moduleManagerBridge.get.modules.ms,1698132742843000000,1698132802808000000,4
jps.library.entities.serializer.save.entities.ms,1698132742843000000,1698132802808000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1698132742843000000,1698132802808000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1698132742843000000,1698132802808000000,0
workspaceModel.global.updates.count,1698132742843000000,1698132802808000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1698132742843000000,1698132802808000000,0
workspaceModel.load.cache.from.file.ms,1698132742843000000,1698132802808000000,182
workspaceModel.moduleManagerBridge.load.all.modules.ms,1698132742843000000,1698132802808000000,101
workspaceModel.mutableEntityStorage.replace.by.source.ms,1698132742843000000,1698132802808000000,74
workspaceModel.mutableEntityStorage.remove.entity.ms,1698132742843000000,1698132802808000000,0
jps.global.handle.before.change.events.ms,1698132742843000000,1698132802808000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1698132742843000000,1698132802808000000,5
jps.facet.change.listener.process.change.events.ms,1698132742843000000,1698132802808000000,1
workspaceModel.moduleManagerBridge.load.module.ms,1698132742843000000,1698132802808000000,0
jps.artifact.entities.serializer.load.entities.ms,1698132742843000000,1698132802808000000,0
jps.load.initial.state.ms,1698132742843000000,1698132802808000000,15
workspaceModel.sync.entities.ms,1698132742843000000,1698132802808000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1698132742843000000,1698132802808000000,75
workspaceModel.mutableEntityStorage.has.same.entities.ms,1698132742843000000,1698132802808000000,0
jps.global.initialize.library.bridges.ms,1698132742843000000,1698132802808000000,0
jps.save.changed.project.entities.ms,1698132742843000000,1698132802808000000,0
jps.save.global.entities.ms,1698132742843000000,1698132802808000000,0
workspaceModel.orphan.listener.update.ms,1698132742843000000,1698132802808000000,20
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1698132742843000000,1698132802808000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1698132742843000000,1698132802808000000,0
jps.global.initialize.library.bridges.after.loading.ms,1698132742843000000,1698132802808000000,0
jps.facet.change.listener.init.bridge.ms,1698132742843000000,1698132802808000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1698132742843000000,1698132802808000000,0
jps.apply.loaded.storage.ms,1698132742843000000,1698132802808000000,3956
workspaceModel.mutableEntityStorage.referrers.ms,1698132742843000000,1698132802808000000,0
jps.reload.project.entities.ms,1698132742843000000,1698132802808000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1698132742843000000,1698132802808000000,0
jps.artifact.entities.serializer.save.entities.ms,1698132742843000000,1698132802808000000,0
jps.global.get.library.by.name.ms,1698132742843000000,1698132802808000000,0
jps.project.serializers.load.ms,1698132742843000000,1698132802808000000,240
jps.global.handle.changed.events.ms,1698132742843000000,1698132802808000000,0
jps.module.iml.entities.serializer.save.entities.ms,1698132742843000000,1698132802808000000,0
workspaceModel.moduleBridge.update.option.ms,1698132742843000000,1698132802808000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1698132742843000000,1698132802808000000,14
jps.storage.jps.conf.reader.load.component.ms,1698132742843000000,1698132802808000000,81
jps.library.entities.serializer.load.entities.ms,1698132742843000000,1698132802808000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1698132742843000000,1698132802808000000,4313
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1698132742843000000,1698132802808000000,2
workspaceModel.moduleManagerBridge.build.module.graph.ms,1698132742843000000,1698132802808000000,45
jps.load.project.to.empty.storage.ms,1698132742843000000,1698132802808000000,300
workspaceModel.global.apply.state.to.project.builder.ms,1698132742843000000,1698132802808000000,42
workspaceModel.moduleBridgeLoader.loading.modules.ms,1698132742843000000,1698132802808000000,1160
workspaceModel.mutableEntityStorage.entities.by.source.ms,1698132742843000000,1698132802808000000,3
workspaceModel.mutableEntityStorage.add.entity.ms,1698132742843000000,1698132802808000000,103
workspaceModel.moduleBridge.facet.initialization.ms,1698132742843000000,1698132802808000000,1
workspaceModel.save.cache.to.file.ms,1698132742843000000,1698132802808000000,393
workspaceModel.mutableEntityStorage.entities.ms,1698132742843000000,1698132802808000000,20
jps.module.iml.entities.serializer.load.entities.ms,1698132742843000000,1698132802808000000,116
jps.global.get.library.ms,1698132742843000000,1698132802808000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1698132742843000000,1698132802808000000,15
jps.project.serializers.save.ms,1698132742843000000,1698132802808000000,0
jps.app.storage.content.reader.load.component.ms,1698132742843000000,1698132802808000000,1
workspaceModel.global.updates.ms,1698132742843000000,1698132802808000000,0
VFSFlusher.totalFlushesRetried,1698132742843000000,1698132802808000000,0
IndexesFlusher.totalFlushingTimeUs,1698132742843000000,1698132802808000000,3079599
IndexesFlusher.totalFlushes,1698132742843000000,1698132802808000000,1074
IndexesFlusher.totalFlushesRetried,1698132742843000000,1698132802808000000,1022
IndexesFlusher.totalContentionQuotaSpent,1698132742843000000,1698132802808000000,4046
VFSFlusher.totalContentionQuotaSpent,1698132742843000000,1698132802808000000,0
VFSFlusher.totalFlushingTimeUs,1698132742843000000,1698132802808000000,1472824
VFSFlusher.totalFlushes,1698132742843000000,1698132802808000000,56
JVM.GC.collectionTimesMs,1698132742843000000,1698132802808000000,1965
JVM.maxHeapBytes,1698132742843000000,1698132802808000000,2147483648
JVM.totalCpuTimeMs,1698132742843000000,1698132802808000000,146715
JVM.usedHeapBytes,1698132742843000000,1698132802808000000,2021031432
JVM.maxNativeBytes,1698132742843000000,1698132802808000000,-1
JVM.usedNativeBytes,1698132742843000000,1698132802808000000,359649888
JVM.GC.collections,1698132742843000000,1698132802808000000,44
OS.loadAverage,1698132742843000000,1698132802808000000,4.28125
JVM.threadCount,1698132742843000000,1698132802808000000,62
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1698132742843000000,1698132802808000000,2150
FilePageCache.totalPageLoadsUs,1698132742843000000,1698132802808000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1698132742843000000,1698132802808000000,541245440
DirectByteBufferAllocator.disposed,1698132742843000000,1698132802808000000,0
DirectByteBufferAllocator.reclaimed,1698132742843000000,1698132802808000000,0
FilePageCache.pageFastCacheHits,1698132742843000000,1698132802808000000,105835944
StorageLockContext.competingThreads.max,1698132742843000000,1698132802808000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1698132742843000000,1698132802808000000,0
StreamlinedBlobStorage.recordsAllocated,1698132742843000000,1698132802808000000,1134
FilePageCache.maxCacheSizeInBytes,1698132742843000000,1698132802808000000,532701184
FilePageCache.totalPageDisposalsUs,1698132742843000000,1698132802808000000,0
FilePageCache.pageHits,1698132742843000000,1698132802808000000,31051190
FilePageCache.pageLoads,1698132742843000000,1698132802808000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1698132742843000000,1698132802808000000,1048576
DirectByteBufferAllocator.hits,1698132742843000000,1698132802808000000,0
FilePageCache.maxRegisteredFiles,1698132742843000000,1698132802808000000,288
StorageLockContext.competingThreads.avg,1698132742843000000,1698132802808000000,0.0
FilePageCache.disposedBuffers,1698132742843000000,1698132802808000000,0
FilePageCache.capacityInBytes,1698132742843000000,1698132802808000000,524288000
StreamlinedBlobStorage.recordsDeleted,1698132742843000000,1698132802808000000,0
DirectByteBufferAllocator.misses,1698132742843000000,1698132802808000000,0
FilePageCache.uncachedFileAccess,1698132742843000000,1698132802808000000,7
StorageLockContext.competingThreads.90P,1698132742843000000,1698132802808000000,0
StreamlinedBlobStorage.recordsRelocated,1698132742843000000,1698132802808000000,0
